VARIANT	REF	WORKTREE	PATH	FAMILY	SCOPE	SAME_AS	PASS_1	PASS_2	PASS_3	DRIFT	NOTE
main:src/compas_cgal/measure.py	main | jf/toolpath-redesign | codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide | perf/exact-rational-representation | jf/update_reconstruction_example	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs | codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	src/compas_cgal/measure.py	general COMPAS/CGAL bindings and public compatibility	included	jf/toolpath-redesign:src/compas_cgal/measure.py | codex/held-reference-corpus:src/compas_cgal/measure.py | codex/auditor-convergence-sdd:src/compas_cgal/measure.py | codex/sdd-coherence:src/compas_cgal/measure.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:src/compas_cgal/measure.py | perf/exact-rational-representation:src/compas_cgal/measure.py | jf/update_reconstruction_example:src/compas_cgal/measure.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
main:src/compas_cgal/meshing.py	main | jf/toolpath-redesign | codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide | perf/exact-rational-representation | jf/update_reconstruction_example	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs | codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	src/compas_cgal/meshing.py	general COMPAS/CGAL bindings and public compatibility	included	jf/toolpath-redesign:src/compas_cgal/meshing.py | codex/held-reference-corpus:src/compas_cgal/meshing.py | codex/auditor-convergence-sdd:src/compas_cgal/meshing.py | codex/sdd-coherence:src/compas_cgal/meshing.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:src/compas_cgal/meshing.py | perf/exact-rational-representation:src/compas_cgal/meshing.py | jf/update_reconstruction_example:src/compas_cgal/meshing.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
origin/main:src/compas_cgal/meshing.py	origin/main	none	src/compas_cgal/meshing.py	general COMPAS/CGAL bindings and public compatibility	included		not-started	not-started	not-started	clean	Remote-only inclusion (origin/main): unique first-party text has no local equivalent; uncertain activity resolved toward preservation
main:src/compas_cgal/polylines.py	main | jf/toolpath-redesign | codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide | perf/exact-rational-representation | jf/update_reconstruction_example	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs | codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	src/compas_cgal/polylines.py	general COMPAS/CGAL bindings and public compatibility	included	jf/toolpath-redesign:src/compas_cgal/polylines.py | codex/held-reference-corpus:src/compas_cgal/polylines.py | codex/auditor-convergence-sdd:src/compas_cgal/polylines.py | codex/sdd-coherence:src/compas_cgal/polylines.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:src/compas_cgal/polylines.py | perf/exact-rational-representation:src/compas_cgal/polylines.py | jf/update_reconstruction_example:src/compas_cgal/polylines.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
origin/jf/polygon_simplification:src/compas_cgal/polylines.py	origin/jf/polygon_simplification	none	src/compas_cgal/polylines.py	general COMPAS/CGAL bindings and public compatibility	included		not-started	not-started	not-started	clean	Remote-only inclusion (origin/jf/polygon_simplification): unique first-party text has no local equivalent; uncertain activity resolved toward preservation
main:src/compas_cgal/projection.py	main | jf/toolpath-redesign | codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide | perf/exact-rational-representation | jf/update_reconstruction_example	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs | codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	src/compas_cgal/projection.py	general COMPAS/CGAL bindings and public compatibility	included	jf/toolpath-redesign:src/compas_cgal/projection.py | codex/held-reference-corpus:src/compas_cgal/projection.py | codex/auditor-convergence-sdd:src/compas_cgal/projection.py | codex/sdd-coherence:src/compas_cgal/projection.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:src/compas_cgal/projection.py | perf/exact-rational-representation:src/compas_cgal/projection.py | jf/update_reconstruction_example:src/compas_cgal/projection.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
main:src/compas_cgal/reconstruction.py	main | jf/toolpath-redesign | codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide | perf/exact-rational-representation | jf/update_reconstruction_example	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs | codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	src/compas_cgal/reconstruction.py	general COMPAS/CGAL bindings and public compatibility	included	jf/toolpath-redesign:src/compas_cgal/reconstruction.py | codex/held-reference-corpus:src/compas_cgal/reconstruction.py | codex/auditor-convergence-sdd:src/compas_cgal/reconstruction.py | codex/sdd-coherence:src/compas_cgal/reconstruction.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:src/compas_cgal/reconstruction.py | perf/exact-rational-representation:src/compas_cgal/reconstruction.py | jf/update_reconstruction_example:src/compas_cgal/reconstruction.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
main:src/compas_cgal/skeletonization.py	main | jf/toolpath-redesign | codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide | perf/exact-rational-representation | jf/update_reconstruction_example	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs | codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	src/compas_cgal/skeletonization.py	general COMPAS/CGAL bindings and public compatibility	included	jf/toolpath-redesign:src/compas_cgal/skeletonization.py | codex/held-reference-corpus:src/compas_cgal/skeletonization.py | codex/auditor-convergence-sdd:src/compas_cgal/skeletonization.py | codex/sdd-coherence:src/compas_cgal/skeletonization.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:src/compas_cgal/skeletonization.py | perf/exact-rational-representation:src/compas_cgal/skeletonization.py | jf/update_reconstruction_example:src/compas_cgal/skeletonization.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
main:src/compas_cgal/slicer.py	main | jf/toolpath-redesign | codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide | perf/exact-rational-representation | jf/update_reconstruction_example	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs | codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	src/compas_cgal/slicer.py	general COMPAS/CGAL bindings and public compatibility	included	jf/toolpath-redesign:src/compas_cgal/slicer.py | codex/held-reference-corpus:src/compas_cgal/slicer.py | codex/auditor-convergence-sdd:src/compas_cgal/slicer.py | codex/sdd-coherence:src/compas_cgal/slicer.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:src/compas_cgal/slicer.py | perf/exact-rational-representation:src/compas_cgal/slicer.py | jf/update_reconstruction_example:src/compas_cgal/slicer.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
jf/toolpath-redesign:src/compas_cgal/stock.py	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	src/compas_cgal/stock.py	stock, depletion, containment, and coverage	included		not-started	not-started	not-started	clean	Tracked first-party textual variant
codex/held-reference-corpus:src/compas_cgal/stock.py	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	src/compas_cgal/stock.py	stock, depletion, containment, and coverage	included	codex/auditor-convergence-sdd:src/compas_cgal/stock.py | codex/sdd-coherence:src/compas_cgal/stock.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:src/compas_cgal/stock.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
perf/exact-rational-representation:src/compas_cgal/stock.py	perf/exact-rational-representation	none	src/compas_cgal/stock.py	stock, depletion, containment, and coverage	included		not-started	not-started	not-started	clean	Tracked first-party textual variant
main:src/compas_cgal/straight_skeleton_2.py	main | jf/toolpath-redesign | codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide | perf/exact-rational-representation | jf/update_reconstruction_example	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs | codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	src/compas_cgal/straight_skeleton_2.py	general COMPAS/CGAL bindings and public compatibility	included	jf/toolpath-redesign:src/compas_cgal/straight_skeleton_2.py | codex/held-reference-corpus:src/compas_cgal/straight_skeleton_2.py | codex/auditor-convergence-sdd:src/compas_cgal/straight_skeleton_2.py | codex/sdd-coherence:src/compas_cgal/straight_skeleton_2.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:src/compas_cgal/straight_skeleton_2.py | perf/exact-rational-representation:src/compas_cgal/straight_skeleton_2.py | jf/update_reconstruction_example:src/compas_cgal/straight_skeleton_2.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
origin/main:src/compas_cgal/straight_skeleton_2.py	origin/main	none	src/compas_cgal/straight_skeleton_2.py	general COMPAS/CGAL bindings and public compatibility	included		not-started	not-started	not-started	clean	Remote-only inclusion (origin/main): unique first-party text has no local equivalent; uncertain activity resolved toward preservation
main:src/compas_cgal/subdivision.py	main | jf/toolpath-redesign | codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide | perf/exact-rational-representation | jf/update_reconstruction_example	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs | codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	src/compas_cgal/subdivision.py	general COMPAS/CGAL bindings and public compatibility	included	jf/toolpath-redesign:src/compas_cgal/subdivision.py | codex/held-reference-corpus:src/compas_cgal/subdivision.py | codex/auditor-convergence-sdd:src/compas_cgal/subdivision.py | codex/sdd-coherence:src/compas_cgal/subdivision.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:src/compas_cgal/subdivision.py | perf/exact-rational-representation:src/compas_cgal/subdivision.py | jf/update_reconstruction_example:src/compas_cgal/subdivision.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
jf/toolpath-redesign:src/compas_cgal/toolpath.py	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	src/compas_cgal/toolpath.py	motion vocabulary and legacy toolpath generation	included		not-started	not-started	not-started	clean	Tracked first-party textual variant
codex/held-reference-corpus:src/compas_cgal/toolpath.py	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide | perf/exact-rational-representation	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	src/compas_cgal/toolpath.py	motion vocabulary and legacy toolpath generation	included	codex/auditor-convergence-sdd:src/compas_cgal/toolpath.py | codex/sdd-coherence:src/compas_cgal/toolpath.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:src/compas_cgal/toolpath.py | perf/exact-rational-representation:src/compas_cgal/toolpath.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
main:src/compas_cgal/triangulation.py	main | jf/toolpath-redesign | codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide | perf/exact-rational-representation | jf/update_reconstruction_example	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs | codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	src/compas_cgal/triangulation.py	general COMPAS/CGAL bindings and public compatibility	included	jf/toolpath-redesign:src/compas_cgal/triangulation.py | codex/held-reference-corpus:src/compas_cgal/triangulation.py | codex/auditor-convergence-sdd:src/compas_cgal/triangulation.py | codex/sdd-coherence:src/compas_cgal/triangulation.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:src/compas_cgal/triangulation.py | perf/exact-rational-representation:src/compas_cgal/triangulation.py | jf/update_reconstruction_example:src/compas_cgal/triangulation.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
main:src/compas_cgal/types.py	main | jf/toolpath-redesign | codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide | perf/exact-rational-representation | jf/update_reconstruction_example	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs | codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	src/compas_cgal/types.py	general COMPAS/CGAL bindings and public compatibility	included	jf/toolpath-redesign:src/compas_cgal/types.py | codex/held-reference-corpus:src/compas_cgal/types.py | codex/auditor-convergence-sdd:src/compas_cgal/types.py | codex/sdd-coherence:src/compas_cgal/types.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:src/compas_cgal/types.py | perf/exact-rational-representation:src/compas_cgal/types.py | jf/update_reconstruction_example:src/compas_cgal/types.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
